0,0,0,8,8,8,0,0,0,8,16,16,8,8,16,8,16,16,16,0,0,0,16,16,16,16,0,0,0,0,8,16,16,16,0,0,0,0,0,16,16,16,0,0,0,0,8,16,16,16,16,0,0,0,16,16,0,16,16,8,0,8,16,8,0
0,0,0,8,8,8,0,0,0,8,16,16,8,8,16,8,16,16,16,0,0,0,16,16,16,16,8,0,0,0,8,16,16,16,0,0,0,0,0,16,16,16,8,0,0,0,0,16,16,16,16,0,0,0,16,16,0,8,16,8,0,8,16,8,0
0,0,0,8,8,8,0,0,0,8,16,16,8,8,16,8,8,16,16,0,0,0,16,16,16,16,8,0,0,0,0,16,16,16,0,0,0,0,0,16,16,16,8,0,0,0,0,16,16,16,16,0,0,0,16,16,0,8,16,8,0,8,16,8,0
0,0,0,8,8,8,0,0,0,8,16,16,8,8,16,8,8,16,16,0,0,0,16,16,16,16,16,0,0,0,0,16,16,16,0,0,0,0,0,16,16,16,16,0,0,0,0,16,8,16,16,0,0,0,16,16,0,8,16,16,0,0,16,16,0
0,0,0,8,8,8,0,0,0,16,16,8,8,16,16,0,16,16,8,0,0,0,16,0,16,16,0,0,0,0,16,0,16,16,0,0,0,0,16,0,16,16,0,0,0,0,16,0,16,16,0,0,0,0,16,0,8,16,16,8,0,16,16,0,0
0,0,0,8,8,8,0,0,0,8,16,8,8,16,16,8,16,16,16,0,0,0,16,16,16,16,0,0,0,0,8,16,16,16,0,0,0,0,0,16,16,16,0,0,0,0,8,16,16,16,16,0,0,0,16,16,8,16,16,8,0,8,16,8,0
0,0,0,8,8,8,8,0,0,8,16,16,0,0,16,16,8,16,16,0,0,0,8,16,16,16,8,0,0,0,0,16,16,16,0,0,0,0,0,16,16,16,16,0,0,0,0,16,0,16,16,0,0,0,16,16,0,0,8,8,0,0,8,8,0
0,0,8,16,8,16,16,8,8,16,16,8,0,0,16,16,16,16,16,0,0,0,8,16,16,16,0,0,0,0,0,16,16,16,8,0,0,0,0,16,16,16,16,0,0,0,8,16,0,16,16,8,0,0,16,16,0,0,8,16,16,16,8,0,0
0,0,8,8,8,8,8,0,0,16,16,8,0,0,16,16,16,16,16,0,0,0,16,16,16,16,0,0,0,0,0,16,16,16,0,0,0,0,0,16,16,16,16,0,0,0,8,16,8,16,16,0,0,0,16,16,0,8,8,8,0,8,8,8,0
0,0,0,8,8,8,8,8,0,8,16,16,0,0,16,16,0,16,16,0,0,0,0,16,16,16,16,0,0,0,0,16,16,16,16,0,0,0,0,16,8,16,16,0,0,0,0,16,0,16,16,8,0,0,8,16,0,0,8,8,0,0,8,8,0
0,0,8,16,8,16,16,0,8,16,16,0,0,0,16,16,16,16,16,0,0,0,8,16,16,16,0,0,0,0,0,16,16,16,0,0,0,0,0,16,16,16,16,0,0,0,8,16,0,16,16,8,0,0,16,16,0,0,8,16,16,16,8,0,0
0,8,16,16,8,16,8,0,16,16,16,0,0,0,16,16,16,16,0,0,0,0,16,16,16,16,0,0,0,0,16,16,16,16,0,0,0,0,16,16,16,16,8,0,0,0,16,16,8,16,16,0,0,8,16,16,0,0,8,16,16,16,8,0,0
0,0,8,16,8,16,16,0,8,16,16,0,0,0,16,16,16,16,8,0,0,0,8,16,16,16,0,0,0,0,0,16,16,16,0,0,0,0,0,16,16,16,16,0,0,0,16,16,8,16,16,8,0,0,16,16,0,0,8,16,16,16,8,0,0
0,0,8,16,8,16,16,0,8,16,16,0,0,0,16,16,16,16,16,0,0,0,8,16,16,16,0,0,0,0,0,16,16,16,0,0,0,0,0,16,16,16,16,0,0,0,8,16,8,16,16,8,0,0,16,16,0,0,8,16,16,16,8,0,0
0,0,8,8,8,8,8,0,0,16,16,8,0,8,16,8,16,16,16,0,0,0,16,16,16,16,8,0,0,0,0,16,16,16,0,0,0,0,0,16,16,16,8,0,0,0,8,16,8,16,16,0,0,0,16,16,0,8,16,16,8,8,16,8,0
0,0,8,8,8,8,8,0,8,16,16,8,0,8,16,8,16,16,16,0,0,0,16,16,16,16,0,0,0,0,0,16,16,16,0,0,0,0,0,16,16,16,8,0,0,0,8,16,16,16,16,0,0,0,16,16,0,8,8,8,0,8,8,0,0
0,0,8,8,8,8,8,0,0,16,16,8,0,8,16,8,16,16,16,0,0,0,16,16,16,16,0,0,0,0,0,16,16,16,0,0,0,0,0,16,16,16,8,0,0,0,8,16,8,16,16,0,0,0,16,16,0,8,8,8,0,8,8,8,0
0,0,0,8,8,8,8,0,0,8,16,8,0,0,16,16,16,16,16,0,0,0,16,16,16,16,8,0,0,0,0,16,16,16,0,0,0,0,0,16,16,16,16,0,0,0,0,16,8,16,16,0,0,0,16,16,0,8,8,8,0,0,8,8,0
0,0,8,8,8,8,8,0,8,16,16,8,0,8,16,0,16,16,0,0,0,0,16,0,16,16,0,0,0,0,16,0,16,16,0,0,0,0,16,0,16,16,0,0,0,0,16,0,16,16,8,0,0,0,16,0,0,8,8,0,0,8,8,0,0
0,0,0,8,8,8,8,8,0,8,16,16,0,0,16,16,0,16,16,0,0,0,0,16,16,16,16,0,0,0,0,16,16,16,16,0,0,0,0,16,8,16,16,0,0,0,0,16,0,16,16,8,0,0,8,16,0,0,8,8,0,0,8,8,0
0,0,8,8,8,8,8,0,0,16,16,8,0,8,16,8,16,16,16,0,0,0,16,16,16,16,8,0,0,0,0,16,16,16,0,0,0,0,0,16,16,16,8,0,0,0,8,16,8,16,16,0,0,0,16,16,0,8,16,16,8,8,16,8,0
0,0,8,8,8,8,8,0,0,16,16,8,0,0,16,16,16,16,16,0,0,0,16,16,16,16,0,0,0,0,0,16,16,16,0,0,0,0,0,16,16,16,16,0,0,0,8,16,8,16,16,0,0,0,16,16,0,8,8,8,0,8,8,8,0
0,0,8,16,8,16,16,0,8,16,16,0,0,0,16,16,16,16,16,0,0,0,8,16,16,16,0,0,0,0,0,16,16,16,0,0,0,0,0,16,16,16,16,0,0,0,8,16,0,16,16,8,0,0,16,16,0,0,8,16,16,16,8,0,0
0,8,16,16,8,16,8,0,16,16,16,0,0,0,16,16,16,16,0,0,0,0,16,16,16,16,0,0,0,0,16,16,16,16,0,0,0,0,16,16,16,16,8,0,0,0,16,16,8,16,16,0,0,8,16,16,0,0,8,16,16,16,8,0,0
0,0,8,16,8,16,16,0,8,16,16,0,0,0,16,16,16,16,8,0,0,0,8,16,16,16,0,0,0,0,0,16,16,16,0,0,0,0,0,16,16,16,16,0,0,0,16,16,8,16,16,8,0,0,16,16,0,0,8,16,16,16,8,0,0
0,0,8,16,8,16,16,0,8,16,16,0,0,0,16,16,16,16,16,0,0,0,8,16,16,16,0,0,0,0,0,16,16,16,0,0,0,0,0,16,16,16,16,0,0,0,8,16,8,16,16,8,0,0,16,16,0,0,8,16,16,16,8,0,0
0,0,8,16,8,16,16,8,8,16,16,8,0,0,16,16,16,16,16,0,0,0,8,16,16,16,0,0,0,0,0,16,16,16,8,0,0,0,0,16,16,16,16,0,0,0,8,16,0,16,16,8,0,0,16,16,0,0,8,16,16,16,8,0,0
0,0,8,8,8,8,8,0,0,16,16,8,0,0,16,16,16,16,16,0,0,0,16,16,16,16,8,0,0,0,0,16,16,16,0,0,0,0,0,16,16,16,16,0,0,0,8,16,8,16,16,0,0,0,16,16,0,0,8,8,0,0,8,8,0
0,0,0,8,8,8,8,0,0,8,16,8,0,8,16,8,16,16,16,0,0,0,16,16,16,16,8,0,0,0,0,16,16,16,0,0,0,0,0,16,16,16,8,0,0,0,0,16,8,16,16,0,0,0,16,16,0,8,16,16,8,8,16,8,0
0,0,0,8,8,8,8,0,0,8,16,8,0,8,16,8,16,16,16,0,0,0,16,16,16,16,8,0,0,0,0,16,16,16,0,0,0,0,0,16,16,16,8,0,0,0,0,16,8,16,16,0,0,0,16,16,0,8,16,16,8,8,16,8,0
0,0,0,8,8,8,8,0,0,8,16,8,0,8,16,16,16,16,16,0,0,0,16,16,16,16,8,0,0,0,0,16,16,16,0,0,0,0,0,16,16,16,16,0,0,0,0,16,8,16,16,0,0,0,16,16,0,8,16,16,8,8,16,8,0
0,0,0,8,8,8,8,0,0,8,16,16,0,0,16,16,8,16,16,0,0,0,8,16,16,16,8,0,0,0,0,16,16,16,0,0,0,0,0,16,16,16,16,0,0,0,0,16,0,16,16,0,0,0,16,16,0,0,8,8,0,0,8,8,0
0,0,0,8,8,8,8,0,0,8,16,16,0,0,16,16,8,16,16,0,0,0,8,16,16,16,8,0,0,0,0,16,16,16,0,0,0,0,0,16,16,16,16,0,0,0,0,16,0,16,16,0,0,0,16,16,0,0,8,8,0,0,8,8,0
0,0,0,8,8,8,8,0,0,8,16,8,0,0,16,16,8,16,16,0,0,0,8,16,16,16,8,0,0,0,0,16,16,16,0,0,0,0,0,16,16,16,16,0,0,0,0,16,0,16,16,8,0,0,16,16,0,0,8,8,0,0,8,8,0
0,0,0,8,8,8,8,0,0,8,16,8,0,0,16,16,8,16,16,0,0,0,8,16,16,16,16,0,0,0,0,16,16,16,16,0,0,0,0,16,16,16,16,0,0,0,0,16,0,16,16,8,0,0,16,16,0,0,8,8,0,0,8,8,0
0,0,8,8,8,8,8,0,8,16,16,0,0,16,16,0,16,16,0,0,0,0,16,0,16,16,0,0,0,0,16,0,16,16,0,0,0,0,16,0,16,16,0,0,0,0,16,0,16,16,8,0,0,8,16,0,0,8,8,8,0,8,8,0,0
0,0,8,8,8,8,8,0,8,16,16,8,0,8,16,8,16,16,8,0,0,0,16,16,16,16,0,0,0,0,16,16,16,16,0,0,0,0,16,16,16,16,0,0,0,0,16,16,16,16,16,0,0,0,16,16,0,8,8,8,0,8,8,0,0
0,0,0,8,8,8,8,0,0,8,16,8,0,0,16,16,8,16,16,0,0,0,8,16,16,16,16,0,0,0,0,16,16,16,16,0,0,0,0,16,16,16,16,0,0,0,0,16,0,16,16,8,0,0,16,16,0,0,8,8,0,0,8,8,0
0,0,8,8,8,8,8,0,8,16,16,8,0,8,16,16,16,16,8,0,0,0,16,16,16,16,0,0,0,0,0,16,16,16,0,0,0,0,0,16,16,16,8,0,0,0,8,16,16,16,16,0,0,0,16,16,0,8,8,8,0,8,8,0,0
0,0,8,8,8,8,8,0,0,16,16,8,0,0,16,16,16,16,16,0,0,0,16,16,16,16,0,0,0,0,0,16,16,16,0,0,0,0,0,16,16,16,8,0,0,0,8,16,8,16,16,0,0,0,16,16,0,8,8,8,0,8,8,0,0
0,0,8,8,8,8,8,0,8,16,16,0,0,16,16,0,16,16,0,0,0,0,16,0,16,16,0,0,0,0,16,0,16,16,0,0,0,0,16,0,16,16,0,0,0,0,16,0,16,16,8,0,0,8,16,0,0,8,8,8,0,8,8,0,0
0,0,8,8,8,8,8,0,8,16,16,8,0,8,16,16,16,16,16,0,0,0,16,16,16,16,0,0,0,0,0,16,16,16,0,0,0,0,0,16,16,16,8,0,0,0,8,16,8,16,16,0,0,0,16,16,0,8,8,8,0,8,8,0,0
0,0,8,8,8,8,8,0,0,16,16,8,0,0,16,16,16,16,16,0,0,0,16,16,16,16,0,0,0,0,0,16,16,16,0,0,0,0,0,16,16,16,16,0,0,0,8,16,8,16,16,0,0,0,16,16,0,0,8,8,0,8,8,0,0
0,0,8,8,8,8,8,0,8,16,16,8,0,8,16,8,16,16,0,0,0,0,16,16,16,16,0,0,0,0,16,16,16,16,0,0,0,0,16,16,16,16,0,0,0,0,16,16,16,16,16,0,0,0,16,16,0,8,8,8,0,8,8,0,0
0,0,8,8,8,8,8,0,0,16,16,8,0,0,16,16,16,16,16,0,0,0,16,16,16,16,0,0,0,0,0,16,16,16,0,0,0,0,0,16,16,16,16,0,0,0,8,16,8,16,16,0,0,0,16,16,0,8,8,8,0,8,8,0,0
0,0,8,8,8,8,8,0,0,16,16,8,0,0,16,16,16,16,16,0,0,0,16,16,16,16,8,0,0,0,0,16,16,16,0,0,0,0,0,16,16,16,16,0,0,0,8,16,8,16,16,0,0,0,16,16,0,0,8,8,0,8,8,8,0
0,0,8,8,8,8,8,0,8,16,16,8,0,8,16,0,16,16,0,0,0,0,16,0,16,16,0,0,0,0,16,0,16,16,0,0,0,0,16,0,16,16,0,0,0,0,16,0,16,16,8,0,0,0,16,0,0,8,8,8,0,8,8,0,0
0,0,0,8,8,8,0,0,0,8,16,16,8,16,16,8,16,16,16,0,0,0,16,16,16,16,0,0,0,0,8,16,16,16,0,0,0,0,0,16,16,16,0,0,0,0,8,16,16,16,16,0,0,0,16,16,8,16,16,8,0,8,16,8,0
0,0,0,8,8,8,8,8,0,8,16,16,0,0,16,16,0,16,16,0,0,0,0,16,16,16,16,0,0,0,0,16,16,16,16,0,0,0,0,16,8,16,16,0,0,0,0,16,0,16,16,8,0,0,8,16,0,0,8,8,0,0,8,8,0
0,0,0,8,8,8,8,0,0,8,16,8,8,8,16,8,16,16,16,0,0,0,16,16,16,16,8,0,0,0,0,16,16,16,0,0,0,0,0,16,16,16,8,0,0,0,0,16,16,16,16,0,0,0,16,16,0,8,16,16,8,8,16,8,0
0,0,0,8,8,8,0,0,0,8,16,16,8,8,16,8,8,16,16,0,0,0,16,16,16,16,16,0,0,0,0,16,16,16,0,0,0,0,0,16,16,16,8,0,0,0,0,16,16,16,16,0,0,0,16,16,0,8,16,16,0,8,16,16,0
0,0,0,8,8,8,0,0,0,8,16,16,8,8,16,8,16,16,16,0,0,0,16,16,16,16,0,0,0,0,8,16,16,16,0,0,0,0,0,16,16,16,0,0,0,0,8,16,16,16,16,0,0,0,16,16,0,16,16,8,0,8,16,8,0
0,0,0,8,8,8,0,0,0,8,16,16,8,8,16,8,16,16,16,0,0,0,16,16,16,16,8,0,0,0,8,16,16,16,0,0,0,0,0,16,16,16,8,0,0,0,0,16,16,16,16,0,0,0,16,16,0,8,16,8,0,8,16,8,0
0,0,0,8,8,8,0,0,0,8,16,16,8,8,16,8,8,16,16,0,0,0,16,16,16,16,8,0,0,0,0,16,16,16,0,0,0,0,0,16,16,16,8,0,0,0,0,16,16,16,16,0,0,0,16,16,0,8,16,8,0,8,16,8,0
0,0,0,8,8,8,0,0,0,8,16,16,8,8,16,8,8,16,16,0,0,0,16,16,16,16,16,0,0,0,0,16,16,16,0,0,0,0,0,16,16,16,16,0,0,0,0,16,8,16,16,0,0,0,16,16,0,8,16,16,0,0,16,16,0
0,0,0,8,8,8,0,0,0,16,16,8,8,16,16,0,16,16,8,0,0,0,16,0,16,16,0,0,0,0,16,0,16,16,0,0,0,0,16,0,16,16,0,0,0,0,16,0,16,16,0,0,0,0,16,0,8,16,16,8,0,16,16,0,0
0,0,0,8,8,8,0,0,0,8,16,8,8,16,16,8,16,16,16,0,0,0,16,16,16,16,0,0,0,0,8,16,16,16,0,0,0,0,0,16,16,16,0,0,0,0,8,16,16,16,16,0,0,0,16,16,8,16,16,8,0,8,16,8,0
0,0,0,8,8,8,8,0,0,8,16,8,0,0,16,16,16,16,16,0,0,0,16,16,16,16,8,0,0,0,0,16,16,16,0,0,0,0,0,16,16,16,16,0,0,0,8,16,8,16,16,0,0,0,16,16,0,8,8,8,0,0,8,8,0
0,0,8,8,8,8,8,0,0,16,16,8,0,8,16,16,16,16,16,0,0,0,16,16,16,16,8,0,0,0,0,16,16,16,0,0,0,0,0,16,16,16,16,0,0,0,8,16,8,16,16,0,0,0,16,16,0,8,8,8,0,0,8,8,0
0,0,8,8,8,8,8,0,0,16,16,8,0,0,16,16,16,16,16,0,0,0,16,16,16,16,8,0,0,0,0,16,16,16,0,0,0,0,0,16,16,16,16,0,0,0,8,16,8,16,16,0,0,0,16,16,0,0,8,8,0,0,8,8,0
0,0,8,8,8,8,8,0,0,16,16,8,0,0,16,16,16,16,16,0,0,0,16,16,16,16,0,0,0,0,0,16,16,16,0,0,0,0,0,16,16,16,16,0,0,0,8,16,8,16,16,0,0,0,16,16,0,0,8,8,0,8,8,8,0
0,0,8,8,8,8,8,0,0,16,16,8,0,0,16,16,16,16,16,0,0,0,16,16,16,16,8,0,0,0,0,16,16,16,0,0,0,0,0,16,16,16,16,0,0,0,8,16,8,16,16,0,0,0,16,16,0,0,8,8,0,8,8,8,0
0,0,8,8,8,8,8,0,0,16,16,8,0,0,16,16,16,16,16,0,0,0,16,16,16,16,0,0,0,0,0,16,16,16,0,0,0,0,0,16,16,16,16,0,0,0,8,16,8,16,16,0,0,0,16,16,0,0,8,8,0,8,8,8,0
0,0,0,8,8,8,0,0,0,8,16,16,8,8,16,8,8,16,16,0,0,0,16,16,16,16,16,0,0,0,0,16,16,16,0,0,0,0,0,16,16,16,8,0,0,0,0,16,16,16,16,0,0,0,16,16,0,8,16,8,0,8,16,16,0
0,0,0,8,8,8,8,0,0,8,16,16,8,8,16,8,8,16,16,0,0,0,16,16,16,16,8,0,0,0,0,16,16,16,0,0,0,0,0,16,16,16,8,0,0,0,0,16,16,16,16,0,0,0,16,16,0,8,16,16,8,8,16,8,0
0,0,0,8,8,8,0,0,0,8,16,8,8,8,16,8,16,16,16,0,0,0,16,16,16,16,0,0,0,0,8,16,16,16,0,0,0,0,0,16,16,16,0,0,0,0,8,16,16,16,16,0,0,0,16,16,0,8,16,8,0,8,16,8,0
0,0,0,8,8,8,8,0,0,8,16,16,8,8,16,8,16,16,16,0,0,0,16,16,16,16,8,0,0,0,0,16,16,16,0,0,0,0,0,16,16,16,8,0,0,0,0,16,16,16,16,0,0,0,16,16,0,8,16,16,8,8,16,8,0
0,0,0,8,8,8,8,0,0,8,16,16,8,8,16,8,8,16,16,0,0,0,16,16,16,16,16,0,0,0,0,16,16,16,0,0,0,0,0,16,16,16,8,0,0,0,0,16,8,16,16,0,0,0,16,16,0,8,16,16,8,8,16,8,0
0,0,0,8,8,8,8,0,0,8,16,16,8,8,16,8,16,16,16,0,0,0,16,16,16,16,8,0,0,0,0,16,16,16,0,0,0,0,0,16,16,16,8,0,0,0,0,16,16,16,16,0,0,0,16,16,0,8,16,16,8,8,16,8,0
0,0,0,8,8,8,8,0,0,8,16,16,8,8,16,8,16,16,16,0,0,0,16,16,16,16,8,0,0,0,0,16,16,16,0,0,0,0,0,16,16,16,8,0,0,0,0,16,16,16,16,0,0,0,16,16,0,8,16,16,8,8,16,8,0
0,0,0,8,8,8,8,0,0,8,16,16,8,8,16,8,16,16,16,0,0,0,16,16,16,16,8,0,0,0,0,16,16,16,0,0,0,0,0,16,16,16,8,0,0,0,0,16,8,16,16,0,0,0,16,16,0,8,16,16,8,8,16,8,0
0,0,8,8,8,8,8,0,0,16,16,8,0,8,16,8,16,16,16,0,0,0,16,16,16,16,0,0,0,0,0,16,16,16,0,0,0,0,0,16,16,16,8,0,0,0,8,16,8,16,16,0,0,0,16,16,0,8,8,8,0,8,8,8,0
0,0,8,8,8,8,8,0,0,16,16,8,0,8,16,16,16,16,16,0,0,0,16,16,16,16,8,0,0,0,0,16,16,16,0,0,0,0,0,16,16,16,8,0,0,0,8,16,8,16,16,0,0,0,16,16,0,8,8,8,0,8,8,8,0
0,0,0,8,8,8,8,0,0,8,16,16,0,0,16,16,8,16,16,0,0,0,8,16,16,16,8,0,0,0,0,16,16,16,0,0,0,0,0,16,16,16,16,0,0,0,0,16,0,16,16,0,0,0,16,16,0,0,8,8,0,0,8,8,0
0,0,0,8,8,8,8,0,0,8,16,16,0,0,16,16,0,16,16,0,0,0,0,16,16,16,16,0,0,0,0,16,16,16,16,0,0,0,0,16,8,16,16,0,0,0,0,16,0,16,16,8,0,0,8,16,0,0,8,8,0,0,8,8,0
0,0,8,8,8,8,8,0,8,16,16,8,0,8,16,16,16,16,16,0,0,0,16,16,16,16,0,0,0,0,0,16,16,16,0,0,0,0,0,16,16,16,8,0,0,0,8,16,8,16,16,0,0,0,16,16,0,8,8,8,0,8,8,0,0
0,0,8,8,8,8,8,0,0,16,16,8,0,8,16,16,16,16,16,0,0,0,16,16,16,16,0,0,0,0,0,16,16,16,0,0,0,0,0,16,16,16,8,0,0,0,8,16,8,16,16,0,0,0,16,16,0,8,8,8,0,8,8,0,0
0,0,0,8,8,8,8,0,0,8,16,8,0,0,16,16,8,16,16,0,0,0,8,16,16,16,8,0,0,0,0,16,16,16,0,0,0,0,0,16,16,16,16,0,0,0,0,16,0,16,16,8,0,0,16,16,0,0,8,8,0,0,8,8,0
0,0,0,8,8,8,0,0,0,8,16,16,8,8,16,8,8,16,16,0,0,0,16,16,16,16,8,0,0,0,8,16,16,16,0,0,0,0,0,16,16,16,8,0,0,0,0,16,16,16,16,0,0,0,16,16,0,8,16,8,0,8,16,8,0
0,0,0,0,8,8,0,0,0,8,16,16,8,8,16,8,8,16,16,0,0,0,16,16,16,16,16,0,0,0,0,16,16,16,0,0,0,0,0,16,16,16,16,0,0,0,0,16,8,16,16,0,0,0,8,16,0,8,16,16,0,0,16,16,0
0,0,0,8,8,8,0,0,0,8,16,16,8,8,16,8,16,16,16,0,0,0,16,16,16,16,8,0,0,0,8,16,16,16,0,0,0,0,0,16,16,16,0,0,0,0,0,16,16,16,16,0,0,0,16,16,0,16,16,8,0,8,16,8,0
0,0,0,8,8,8,0,0,0,8,16,16,8,8,16,8,8,16,16,0,0,0,16,16,16,16,16,0,0,0,0,16,16,16,0,0,0,0,0,16,16,16,16,0,0,0,0,16,8,16,16,0,0,0,8,16,0,8,16,16,0,0,16,16,0
0,0,0,8,8,8,8,0,0,8,16,8,0,0,16,16,8,16,16,0,0,0,8,16,16,16,8,0,0,0,0,16,16,16,0,0,0,0,0,16,16,16,16,0,0,0,0,16,0,16,16,8,0,0,16,16,0,0,8,8,0,0,8,8,0
0,0,0,8,8,8,8,0,0,8,16,8,0,8,16,8,16,16,16,0,0,0,16,16,16,16,8,0,0,0,0,16,16,16,0,0,0,0,0,16,16,16,8,0,0,0,8,16,8,16,16,0,0,0,16,16,0,8,16,16,8,8,16,8,0
0,0,0,8,8,8,8,0,0,8,16,8,0,8,16,16,16,16,16,0,0,0,16,16,16,16,8,0,0,0,0,16,16,16,0,0,0,0,0,16,16,16,16,0,0,0,0,16,8,16,16,0,0,0,16,16,0,8,16,16,8,8,16,8,0
0,0,8,8,8,8,8,0,0,16,16,8,0,8,16,8,16,16,16,0,0,0,16,16,16,16,0,0,0,0,8,16,16,16,0,0,0,0,0,16,16,16,0,0,0,0,8,16,16,16,16,0,0,0,16,16,0,8,16,16,8,16,16,8,0
0,0,0,8,8,8,8,0,0,8,16,8,0,8,16,8,16,16,16,0,0,0,16,16,16,16,8,0,0,0,0,16,16,16,0,0,0,0,0,16,16,16,8,0,0,0,8,16,8,16,16,0,0,0,16,16,0,8,16,16,8,8,16,8,0
0,0,0,8,8,8,8,0,0,8,16,16,0,0,16,16,8,16,16,0,0,0,16,16,16,16,8,0,0,0,0,16,16,16,0,0,0,0,0,16,16,16,16,0,0,0,0,16,8,16,16,0,0,0,16,16,0,8,16,16,8,8,16,8,0
0,8,16,16,8,16,8,0,16,16,16,0,0,0,16,16,16,16,0,0,0,0,16,16,16,16,0,0,0,0,16,16,16,16,0,0,0,0,16,16,16,16,0,0,0,0,16,16,8,16,16,0,0,8,16,16,0,8,8,8,8,16,8,0,0
0,8,16,16,8,16,8,0,8,16,16,0,0,0,16,16,16,16,8,0,0,0,16,16,16,16,0,0,0,0,0,16,16,16,0,0,0,0,0,16,16,16,8,0,0,0,16,16,8,16,16,0,0,0,16,16,0,0,8,8,16,8,8,0,0
0,0,8,8,8,8,8,0,8,16,16,8,0,8,16,8,16,16,8,0,0,0,16,16,16,16,0,0,0,0,16,16,16,16,0,0,0,0,16,16,16,16,0,0,0,0,16,16,16,16,16,0,0,0,16,16,0,8,8,8,0,8,8,0,0
0,0,8,8,8,8,8,0,0,16,16,8,0,8,16,16,16,16,16,0,0,0,16,16,16,16,0,0,0,0,0,16,16,16,0,0,0,0,0,16,16,16,8,0,0,0,8,16,8,16,16,0,0,0,16,16,0,8,8,8,0,8,8,8,0
0,0,0,0,8,8,0,0,0,8,16,16,8,8,16,8,8,16,16,0,0,0,16,16,16,16,16,0,0,0,0,16,16,16,0,0,0,0,0,16,16,16,16,0,0,0,0,16,8,16,16,0,0,0,8,16,0,8,16,16,0,0,16,16,0
0,0,0,8,8,8,8,0,0,8,16,8,0,8,16,8,16,16,16,0,0,0,16,16,16,16,8,0,0,0,0,16,16,16,0,0,0,0,0,16,16,16,8,0,0,0,8,16,8,16,16,0,0,0,16,16,0,8,16,16,8,8,16,8,0
0,0,0,8,8,8,8,0,0,8,16,8,0,8,16,8,16,16,16,0,0,0,16,16,16,16,8,0,0,0,0,16,16,16,0,0,0,0,0,16,16,16,8,0,0,0,8,16,8,16,16,0,0,0,16,16,0,8,16,16,8,8,16,8,0
0,0,0,8,8,8,8,0,0,8,16,8,0,8,16,16,16,16,16,0,0,0,16,16,16,16,8,0,0,0,0,16,16,16,0,0,0,0,0,16,16,16,8,0,0,0,0,16,8,16,16,0,0,0,16,16,0,8,16,16,8,8,16,8,0
0,0,8,8,8,8,0,0,8,16,16,8,0,8,16,8,16,16,8,0,0,0,16,16,16,16,0,0,0,0,16,16,16,16,0,0,0,0,16,16,16,16,0,0,0,0,16,16,16,16,8,0,0,0,16,16,0,8,16,8,8,16,16,0,0
0,0,8,8,8,8,0,0,8,16,16,8,0,16,16,0,16,16,0,0,0,0,16,0,16,16,0,0,0,0,16,0,16,16,0,0,0,0,16,0,16,16,0,0,0,0,16,0,16,16,8,0,0,0,16,0,0,16,16,8,8,16,8,0,0
0,0,8,8,8,8,8,0,0,16,16,8,0,8,16,8,16,16,16,0,0,0,16,16,16,16,0,0,0,0,0,16,16,16,0,0,0,0,0,16,16,16,8,0,0,0,8,16,16,16,16,0,0,0,16,16,0,8,16,16,8,8,16,8,0
0,0,8,8,8,8,0,0,8,16,16,8,0,16,16,0,16,16,0,0,0,0,16,0,16,16,0,0,0,0,16,0,16,16,0,0,0,0,16,0,16,16,0,0,0,0,16,0,16,16,8,0,0,0,16,0,0,8,16,8,8,16,8,0,0
0,0,8,8,8,8,8,0,0,16,16,8,0,8,16,8,16,16,16,0,0,0,16,16,16,16,0,0,0,0,0,16,16,16,0,0,0,0,0,16,16,16,8,0,0,0,8,16,16,16,16,0,0,0,16,16,0,8,16,16,8,8,16,8,0
0,8,16,16,8,16,8,0,16,16,16,0,0,0,16,16,16,16,0,0,0,0,16,16,16,16,0,0,0,0,16,16,16,16,0,0,0,0,16,16,16,16,0,0,0,0,16,16,8,16,16,0,0,8,16,16,0,0,8,16,16,16,8,0,0
0,8,16,16,8,16,8,0,8,16,16,0,0,0,16,16,16,16,8,0,0,0,16,16,16,16,0,0,0,0,0,16,16,16,0,0,0,0,0,16,16,16,8,0,0,0,16,16,8,16,16,0,0,0,16,16,0,0,8,16,16,16,8,0,0
0,0,8,8,8,8,8,0,0,16,16,8,0,8,16,8,16,16,16,0,0,0,16,16,16,16,0,0,0,0,8,16,16,16,0,0,0,0,0,16,16,16,0,0,0,0,8,16,16,16,16,0,0,0,16,16,0,8,16,16,8,16,16,8,0
0,0,8,8,8,8,0,0,8,16,16,8,0,8,16,0,16,16,0,0,0,0,16,0,16,16,0,0,0,0,16,0,16,16,0,0,0,0,16,0,16,16,0,0,0,0,16,0,16,16,8,0,0,0,16,0,0,8,16,8,8,16,16,0,0
0,0,0,8,8,8,8,0,0,8,16,8,0,8,16,8,16,16,16,0,0,0,16,16,16,16,8,0,0,0,0,16,16,16,0,0,0,0,0,16,16,16,8,0,0,0,8,16,8,16,16,0,0,0,16,16,0,8,16,16,8,8,16,8,0
0,0,0,8,8,8,8,0,0,8,16,16,8,8,16,16,8,16,16,0,0,0,16,16,16,16,16,0,0,0,0,16,16,16,0,0,0,0,0,16,16,16,16,0,0,0,0,16,8,16,16,0,0,0,16,16,0,8,16,16,8,8,16,8,0
